image_id,age,gender,ethnicity
ylpggzcudx,55,1,0
cbtldnucts,55,1,1
zbqxpmcfwa,55,1,1
nhoemaqmvu,55,1,1
nmaabqqyxv,55,1,1
wuhhkhmhal,55,1,1
ajdojfmijg,55,1,1
ygrkvihvnj,55,1,1
voaamryrfw,55,1,1
nqeuiynpni,55,1,2
rqzdguyzrb,55,1,2
mupuzndgag,55,1,3
drkhggpsre,55,1,3
ppkomppqjd,55,1,3
kqehdrcmfk,55,1,3
cpfuddpklr,55,1,3
llryxfajvw,55,1,3
ivwgjjxmpy,55,1,3
bpfukwkmkk,55,1,3
itsrliliwc,55,1,3
bpfchzinct,55,1,3
zhffsrsagn,55,1,3
jpfntphsgx,55,1,3
lhdilsdwax,55,1,3
tvsbctisqb,55,1,3
smhzixjira,55,1,4
hyflsqnscs,56,0,0
atfilhgrti,56,0,0
fknegqkjlo,56,0,0
dqahekltlu,56,0,0
wfsbgkhiur,56,0,0
ubattpxdzo,56,0,0
jtngefeoku,56,0,0
fepqivtfze,56,0,0
jclwuqctuz,56,0,0
nmlmevqryw,56,0,0
caqcwzpkel,56,0,0
tzkugpagxl,56,0,0
uuhsdwlqho,56,0,0
iwfwgbmlna,56,0,0
enevcafbkc,56,0,0
mgihumstbe,56,0,0
qygjdfnseb,56,0,0
jqxfusvtzj,56,0,0
liasxptcvo,56,0,0
rlifikfkmo,56,0,0
pfgenwrjyo,56,0,0
hkdtxepgzf,56,0,0
nkgqwqrhty,56,0,0
iygceucvke,56,0,0
ylydqobhnm,56,0,0
uufaurjuts,56,0,0
ebdomhcchu,56,0,0
cyjrscrpcy,56,0,0
shxjphjycc,56,0,0
ppgiwxwptj,56,0,0
uxasehjdez,56,0,0
ipurszkfqn,56,0,0
wrpsryoxwv,56,0,0
kdhdaikfpt,56,0,0
iqdryijygh,56,0,0
fyntxhlpeh,56,0,0
cagxbtwidj,56,0,0
azhsnbcgji,56,0,0
aenzncdcbo,56,0,0
fqgqtrljbl,56,0,0
jskodbgeso,56,0,0
tmxktowgir,56,0,0
zahqqguxvh,56,0,0
uiowvdaorm,56,0,0
poafujooew,56,0,0
yxifyuhode,56,0,0
polblzswud,56,0,0
gvtzqpoovx,56,0,0
vbmmldcizc,56,0,0
hlaoueakot,56,0,0
pnedcblmmu,56,0,0
oxvvlvlmyi,56,0,0
ebhlnsnuro,56,0,0
rigprqoara,56,0,0
mgvpzzsess,56,0,0
sstmpempwu,56,0,0
lfmmiezvdm,56,0,0
oghelwfkwe,56,0,0
ngflvnxlbu,56,0,0
ylccaepnxd,56,0,0
irqtdevxxq,56,0,0
cwphqqgweg,56,0,0
mqqbbpetmp,56,0,0
czjrmeculu,56,0,0
qkcigeiypu,56,0,0
bkfbhliqte,56,0,0
vqvlnxjkeh,56,0,0
xgrrmbwqhe,56,0,0
zjodumkpns,56,0,0
kbpheinjbo,56,0,0
fzpwfsbazs,56,0,0
onbkdjkzpx,56,0,0
zuxpcrrujn,56,0,0
ajwouwtwpf,56,0,0
zaiymowgje,56,0,0
olklziishv,56,0,0
beehssxvub,56,0,1
pgpvigrumx,56,0,1
nwydqpypga,56,0,1
kkipydncwq,56,0,1
ercxkaebvr,56,0,1
fjdiabkvnd,56,0,1
zgnbifzezk,56,0,1
hdabycrbrt,56,0,1
jbzrcprobv,56,0,1
lsllsirmhi,56,0,1
twjelzvytf,56,0,1
emoyxueosl,56,0,1
gxpcrzbtzd,56,0,1
sdxnpflads,56,0,1
bqgqgcvllk,56,0,1
szwpaytaso,56,0,1
kyochyfdcj,56,0,1
dqdswmnvcu,56,0,1
pwtgydcuzx,56,0,1
oellymmpyj,56,0,1
uvxeeedhiq,56,0,1
yzrooxugom,56,0,1
zwetswmvwl,56,0,1
wfjuyimhai,56,0,1
nehuspfqiu,56,0,1
xtunpypnsn,56,0,1
fyqainzzca,56,0,1
qrpzldmjri,56,0,2
gumkpbaavb,56,0,2
cshuyqigma,56,0,2
lhevbxegru,56,0,2
wjgxzsmoij,56,0,2
ifuuksyxdw,56,0,2
qvczszxmox,56,0,2
hhfcqoadds,56,0,2
cjvfankawa,56,0,2
cbpptnxhkw,56,0,2
uipjsgmgsr,56,0,3
oqurladsuy,56,0,3
opkocltfkh,56,0,3
kbzgxmikbx,56,0,3
jvxobknbhm,56,0,3
eelkttyfyr,56,0,3
qtqclasxre,56,0,3
rhoxuzhglp,56,0,3
namgwbsplm,56,0,3
opzicnkuiu,56,0,3
fjszftdbzu,56,0,3
mvurmptjin,56,0,3
mcteploerm,56,0,3
chyzdymesc,56,0,3
uutbmblyef,56,0,3
rjywkvmtgm,56,0,3
esqetbpmtz,56,0,3
yealdqjpum,56,0,3
iqjboeikcf,56,0,3
dzolibszpz,56,0,3
nmhkaptklv,56,0,3
jzaztzzyqs,56,0,3
ipfmxyccbt,56,0,4
hlawvfxjtw,56,0,4
njbcdyhbsr,56,1,0
lhcqwqggwo,56,1,0
hevrgihtyq,56,1,0
chnshmxskj,56,1,0
wbujyuysfk,56,1,0
kqzwbkgtyd,56,1,0
gqhojipceb,56,1,0
scyfnrstvn,56,1,0
dixqrciuom,56,1,0
wmwaylcxps,56,1,0
ojocrufeiq,56,1,0
lyotqnalcm,56,1,0
ysvzwabrgl,56,1,0
idbyjbqqsy,56,1,0
dfqghdajji,56,1,0
zsuqbvfmne,56,1,0
raobbkkydq,56,1,0
okhmjqwvjm,56,1,0
mquuselcga,56,1,0
azaickdarw,56,1,0
zvcpejwkfy,56,1,0
eoywnmupht,56,1,0
uanvprsgtz,56,1,0
hweclqhujb,56,1,0
yckrebbdif,56,1,0
itamdbouaf,56,1,0
brvkbqkwdv,56,1,0
whsgogaono,56,1,0
zpqkzibtvw,56,1,0
uvwvmshhsm,56,1,0
glllyrxhtg,56,1,0
ipmsiwhrsf,56,1,0
dwzffazewx,56,1,0
vfndsughkz,56,1,0
pgbzakkucd,56,1,0
bpjvynjbxd,56,1,0
gtrrbxdzgb,56,1,0
vwyxxcyhli,56,1,0
gwkdmurzur,56,1,0
gormdtsgaz,56,1,0
zqovbzalig,56,1,0
dpqhecdbjf,56,1,0
gasmimumau,56,1,0
ixrjpilvpv,56,1,0
odqiflyqpg,56,1,0
depnotqsoj,56,1,0
ahwimihqjl,56,1,0
oxijdibeuz,56,1,0
zcbqjeqdnv,56,1,0
qsgbsuttbu,56,1,0
ckvsxrztzf,56,1,0
tnamyfdqjm,56,1,0
slzjzxzisq,56,1,0
bmxprkefrf,56,1,0
cttfonbdwa,56,1,0
iiqtmyixqk,56,1,0
gpainrykpk,56,1,0
vgkynadggo,56,1,0
yjbltlvpmu,56,1,0
msqkjsjcwj,56,1,0
upuyfagyzj,56,1,0
wsskjeselz,56,1,0
nwwjlenyvg,56,1,0
idmavcmtna,56,1,1
bxhpwlrfsq,56,1,1
ctwuuodgvs,56,1,1
rivjsbpcga,56,1,1
ztrinqnxhz,56,1,1
rbfosjiqmf,56,1,1
qaxtilpkfa,56,1,1
fqbhblfygo,56,1,1
lelxknzuyb,56,1,1
pmsdwwolzu,56,1,1
ocwulvbvtt,56,1,1
kuplzcevht,56,1,1
eesghphens,56,1,1
fgtkrmzbft,56,1,1
ootsqtmena,56,1,1
pvjnmoavnj,56,1,2
qwwvoynndf,56,1,2
beketnxcjz,56,1,2
ytvwyqlsod,56,1,2
dpatlffzkx,56,1,2
motoqyenip,56,1,3
coxnatlvqq,56,1,3
bioemdkacw,56,1,3
agmmgqsech,56,1,3
pejcdwyhrw,56,1,3
vkwgpidflr,56,1,3
ecpjxbhuln,56,1,3
wmlkuuzncm,56,1,3
myrcmmpahf,56,1,3
omotowvxqb,56,1,3
puabcravga,56,1,3
rolrxxuipm,56,1,3
cwfmjravej,56,1,3
jvwaheepak,56,1,3
ajfteetkxd,56,1,3
mdlygikmtd,56,1,3
oinoocheia,57,0,0
sdcayjljif,57,0,0
dckrirwyok,57,0,0
jmfyrmxdpd,57,0,0
symtghmnqa,57,0,0
nvgyvaybdq,57,0,0
xblgunuyns,57,0,0
ebyawmidnh,57,0,0
wnaynucfir,57,0,0
xplbadfohs,57,0,0
ickmehvjqz,57,0,0
lvfdbgibpg,57,0,0
rtqjpjretj,57,0,0
ynkjwyhceo,57,0,0
cubjlhzddf,57,0,0
lmhinnuyec,57,0,0
pfqpzxobmm,57,0,0
lttelmndhx,57,0,0
phllzseilo,57,0,0
qchzhmftln,57,0,0
ttmcmxgitr,57,0,0
plufhswtnt,57,0,0
nedtmjedec,57,0,0
enxacvmlmz,57,0,0
njurhjvxll,57,0,0
pwrbncsesp,57,0,0
qdwwtkrvwe,57,0,0
dyjttzwtgk,57,0,0
gsslmfctbl,57,0,0
xvyykpvxcu,57,0,0
phcwjwjmem,57,0,0
kvqyecpewj,57,0,0
nibbgtptjk,57,0,0
quuclamlbv,57,0,0
sxlvpeoxhu,57,0,0
hbsigsknbd,57,0,0
tqtlgydowv,57,0,0
evjnmntmxi,57,0,0
rfcvdkxyrb,57,0,0
jmrwfwruag,57,0,0
kzytecvqqf,57,0,0
yzywgpmxyj,57,0,0
ywzsbsuyyn,57,0,0
lgcmdzxkdp,57,0,1
iylwzwlkkb,57,0,1
sgvajrysqy,57,0,1
kumrxxdabl,57,0,1
qjgqrxdjoh,57,0,1
xpdoogxncm,57,0,1
pzpmtfpgoe,57,0,2
fryhikvlnz,57,0,2
jrtixcaqfj,57,0,3
tmhdejlsui,57,0,3
dbpcnkzgbz,57,0,3
imbrcataew,57,0,3
fifqglwmey,57,0,3
jlwvjrqtpz,57,0,3
cjsdmkdvnq,57,0,3
kelzajghve,57,0,3
sbycoftwxy,57,0,3
zbcgcwjjki,57,0,3
wuskuejeto,57,0,3
ixgbvbvagt,57,0,4
pvqfrfisnu,57,1,0
dkpoyrfgwt,57,1,0
ufolnhuajn,57,1,0
dgygntvrer,57,1,0
hbtuvpvgzl,57,1,0
heoaxrypsr,57,1,0
ptyrgbvsjq,57,1,0
lmoahblqcn,57,1,0
oboptgcwnn,57,1,0
wnabcruqed,57,1,0
rvpxfcqphw,57,1,0
nyrlqpewzo,57,1,0
cxnqgumfgn,57,1,0
plwckxohqd,57,1,0
hwskmzbguh,57,1,0
ryxosjafwq,57,1,0
shkkmuddgm,57,1,0
aqitdbarso,57,1,0
qftojnianj,57,1,0
egnkrmqqrt,57,1,0
cuzyksmnlk,57,1,0
zfwannedrw,57,1,0
gdvoymyyzh,57,1,0
izhqzpjxwt,57,1,0
wrwtnpicgn,57,1,0
mzgodxymwd,57,1,1
fzgleybvka,57,1,1
arzatawtcd,57,1,2
mczbrznekw,57,1,2
akvcziouos,57,1,3
bigzkbtycv,57,1,3
nxctrbfixe,57,1,3
vylrmofqmf,57,1,3
cxreskdlnp,57,1,3
rmmdtbubpb,58,0,0
nberomxdpz,58,0,0
iqbfmencsk,58,0,0
nlhtzbjkkm,58,0,0
iaxceyzzof,58,0,0
gezxekxdgo,58,0,0
pqjfpwfsqv,58,0,0
naaxkkwzud,58,0,0
uuggbpyjgx,58,0,0
uprkfnxtmg,58,0,0
jmiynouhdr,58,0,0
btbibnzmok,58,0,0
ynyqkncdif,58,0,0
ajhftdbvtq,58,0,0
puikxtqaid,58,0,0
yegrurklkm,58,0,0
ytxdpmcpob,58,0,0
hzdonyviwa,58,0,0
twmgmuaxav,58,0,0
fdghcfewlq,58,0,0
xytcxwxeov,58,0,0
zmozufgdid,58,0,0
worbeanwue,58,0,0
aogobbupgx,58,0,0
vutpbrxott,58,0,0
jfgqfuzzqk,58,0,0
tpyhoocjag,58,0,0
bqwdyxkvll,58,0,0
fiucbwdwbk,58,0,0
czjnwtjcbb,58,0,0
nvwiriafgy,58,0,0
tkokzirhyr,58,0,0
rgashitplv,58,0,0
mjoefmsoyp,58,0,0
ckrdifosxr,58,0,0
fohebueolc,58,0,0
fbyykhhsxp,58,0,0
sgmqkxecyi,58,0,0
kefhxtqcgq,58,0,0
hcigdqdlir,58,0,0
jhutoeojuu,58,0,0
czfdzstrtw,58,0,0
qzketnmila,58,0,0
rekowopmsa,58,0,0
vxxkoqzfxg,58,0,0
ifkgcmntfk,58,0,0
xbkjtplgtl,58,0,0
xwlpzrbdrk,58,0,0
plfsxmpdqb,58,0,0
rkoivmolyn,58,0,0
leihgpjwfu,58,0,0
wouommofeu,58,0,0
beaoynxwor,58,0,0
sziaokbspo,58,0,0
qmkototwaa,58,0,0
kcsfioivpz,58,0,0
fnrdkqpeli,58,0,0
qhqgppppty,58,0,0
yipcacbbbn,58,0,0
veipporehb,58,0,0
ippkoncbfr,58,0,0
uvdyefddjp,58,0,0
tfahgtemmf,58,0,0
mvtuchdnmd,58,0,0
mjkqtqzpba,58,0,0
pulzlwcigu,58,0,0
tcpxbzggkw,58,0,0
aizuulsust,58,0,0
vpvshvnoni,58,0,0
iydqmbkmlx,58,0,0
nvyioqvubb,58,0,0
czrafkrtvd,58,0,0
bfapeshwvu,58,0,0
plneecurok,58,0,0
elurociwym,58,0,0
nrmvxytnyz,58,0,0
lmnhmfsybu,58,0,0
njsljgbrdd,58,0,0
xpsgzkgvqx,58,0,0
rupeykvvvg,58,0,0
yggjaqkqro,58,0,0
vjpantdzow,58,0,0
ilvicrwrcy,58,0,0
qntfaqapxb,58,0,0
ybfcjwejbz,58,0,0
xfdlpdvnhs,58,0,0
jjljrgrneh,58,0,0
jfxtzxiwqy,58,0,0
plforfxmff,58,0,0
prvemvgmfi,58,0,0
sdnlmmvmii,58,0,0
okyexhulhq,58,0,0
rndnpllies,58,0,0
gwxjuivezf,58,0,0
nqxgtqlkek,58,0,0
zalmvxhprw,58,0,0
zxbkqqfwms,58,0,0
ujnwpnspsf,58,0,0
npdhyjmucg,58,0,0
qetkhglhes,58,0,0
emrqwdvsht,58,0,0
dzglrwioly,58,0,0
zsjuwjkdze,58,0,0
wrntruukdq,58,0,0
hsgaseaeeo,58,0,0
nvkmlkejqh,58,0,0
klrooiieqj,58,0,0
ghtqjdpqxw,58,0,0
scfkhyjqep,58,0,0
qowtymhydn,58,0,0
todqaxvbzv,58,0,0
jbpldhvrwf,58,0,0
ejzkhysqdq,58,0,0
dtdlfxgtnb,58,0,0
lavngjzwok,58,0,0
bemdfnrqaq,58,0,0
sbxfiwylps,58,0,0
fakcouosts,58,0,0
bdepnhesjc,58,0,0
aeigkwrija,58,0,0
jckpkbqkob,58,0,0
arqvskssfj,58,0,0
mxoaiuazkd,58,0,0
oxejukzctj,58,0,0
lwnnlntsry,58,0,0
uwbykrxnwj,58,0,0
qvrrujggtg,58,0,0
mazhjqesxv,58,0,0
szruprmznv,58,0,0
pelldmyczn,58,0,0
cazgqzzvbt,58,0,0
zvjxjmjqau,58,0,0
loktfcjmsz,58,0,0
ukuuqojxfa,58,0,0
fctvwmzcfn,58,0,0
szywdgixxp,58,0,0
xjjaegyxum,58,0,1
qnabwbseks,58,0,1
bswmywadcd,58,0,1
ojucxulztj,58,0,1
zunjlrvkyb,58,0,1
przbmfuqyl,58,0,1
ghvhppmakb,58,0,1
gabjqgsskp,58,0,1
hurpzocyev,58,0,1
sngewtjjls,58,0,1
uuarvnocqf,58,0,1
dbswqptffk,58,0,1
hilzlqadus,58,0,1
swxlsgvkyd,58,0,1
rhftewhufk,58,0,1
uxzwxijcfv,58,0,1
zgqvpirbpk,58,0,1
ehhgxgmsrb,58,0,1
ggpakumfgz,58,0,1
teqhwvsteb,58,0,1
scwcjsdbac,58,0,1
bdrzkimcab,58,0,1
jawrkibwiu,58,0,1
egzrxrybbs,58,0,1
muzxvgkaog,58,0,1
iqkwrzuizq,58,0,1
fmfenapobm,58,0,1
wloauytzyu,58,0,1
nommluaxdz,58,0,1
chxlttdtvm,58,0,1
zuxgxozeeg,58,0,1
aqvscnssqv,58,0,1
oepdyplzku,58,0,1
jiizoagedv,58,0,2
vyrcxdvbkc,58,0,2
crlxczokaq,58,0,2
agpnsjvwtd,58,0,2
xthzltzrth,58,0,2
tozhjmuwvy,58,0,2
kbsjkiteaw,58,0,2
efqxwermbc,58,0,2
iqzrppsnia,58,0,2
mcjguvoclh,58,0,2
exjfzfjocp,58,0,2
lcirmvxldb,58,0,2
vveisumitw,58,0,2
xtewrijugn,58,0,3
hbmraysxku,58,0,3
ebojsjivzo,58,0,3
proppmhthl,58,0,3
iicrnxpqdl,58,0,3
wflbjhhmzd,58,0,3
qyqncroyay,58,0,3
usgohejlmn,58,0,3
glqhprijtx,58,0,3
lvckpvfaxy,58,0,3
lorszevcxt,58,0,3
mllpvbtabk,58,0,3
xvghepjyfh,58,0,3
gqiggxkxkk,58,0,3
nnwagoquec,58,0,3
yoelpoqksu,58,0,3
kefuzmwgzh,58,0,3
bsixufcpyh,58,0,3
xlimrtovez,58,0,3
glvyxynmae,58,0,3
qnfwqscgvv,58,0,3
qqrphackev,58,0,3
vngfjnvzuy,58,0,3
muuildlinu,58,0,3
zzklxlhjul,58,0,3
qzrwdiwiog,58,0,3
fauwgaeyvj,58,0,3
puejpyznuk,58,0,3
ejukahteyk,58,0,3
xhhmefuajo,58,0,3
eosumfjwsc,58,0,3
ayqxabbjge,58,0,3
phnqvewmfm,58,0,3
tsahdxomkw,58,0,3
qakvtctbqw,58,0,3
mpvhufnglx,58,0,3
hdskyaubmk,58,0,3
kjjqbmywxf,58,0,3
gpjyrtoexd,58,0,3
xsgarulnpg,58,0,4
szidnsgjel,58,0,4
bspvzqrrhe,58,0,4
zmnuwutbax,58,0,4
uapjgtyaot,58,0,4
gmqiiuglbi,58,0,4
ysovhwaeub,58,0,4
wxkjbgwatb,58,0,4
rkgggototd,58,1,0
pekxxtjgfj,58,1,0
gpxcxlpdyi,58,1,0
joqpnrfkny,58,1,0
uvlxbmdkbo,58,1,0
tourxqboii,58,1,0
yklcxtnrzu,58,1,0
icpwedvxkt,58,1,0
psoeraaynr,58,1,0
pcyeebqnwt,58,1,0
eyxyjftjbg,58,1,0
vrxceobure,58,1,0
xwocrpoifx,58,1,0
gdkuxwhina,58,1,0
vmlffseamr,58,1,0
zqarwuryqb,58,1,0
nnpbrdfnhe,58,1,0
qrjqolpcih,58,1,0
tgtnkwanon,58,1,0
khwjuweugt,58,1,0
gitzxhclfv,58,1,0
oxrczlcgmx,58,1,0
ckvymkzxuq,58,1,0
yzaaniquoi,58,1,0
unhuvhstmq,58,1,0
bpvfuyiizz,58,1,0
uhnkxmkirb,58,1,0
epndwovlow,58,1,0
qycwerhrdl,58,1,1
yuowlgfdbt,58,1,1
ytszdyfidq,58,1,1
mqxppzpbhe,58,1,1
psuepewxnk,58,1,1
jxqvgbrygz,58,1,1
qfdwhlkrhi,58,1,1
hytgomjzss,58,1,1
jmfgmhvoks,58,1,1
qlxtkrkzjl,58,1,1
fvirbvtgzv,58,1,1
ufaasmjgrc,58,1,3
uuzpffgosw,58,1,3
kmycfuispj,58,1,3
wmjpvxtztm,59,0,0
alkduncadu,59,0,0
xikcpjcteh,59,0,0
blctobgnkm,59,0,0
tszkncbeaq,59,0,0
arjtvolsxn,59,0,0
vzgzqkbgle,59,0,0
rfljumsfdl,59,0,0
wytjxaknhi,59,0,0
rxjgktlsqe,59,0,0
roetkbsvgq,59,0,0
ghrascztji,59,0,0
guedhxvmst,59,0,0
ruwhyydfeu,59,0,0
nwmflfbgjs,59,0,0
uytnhkddkb,59,0,0
ivozkmapkw,59,0,0
vnddibtrxn,59,0,0
qaxybymguy,59,0,0
vkaznvgfqf,59,0,0
bxdogppzjz,59,0,0
uexwhvdltf,59,0,0
uwdzizhiih,59,0,0
zjyhbjrnaa,59,0,0
wszruieveo,59,0,0
phvsrahhzx,59,0,0
mkuwxxughs,59,0,0
avwzcpaxyz,59,0,0
hgbxijpjop,59,0,0
ffggvykzuw,59,0,0
yekacxpyob,59,0,0
motuxrqhtw,59,0,0
omzjqfuwoj,59,0,0
qghdoqzfdx,59,0,0
gbzhzbbqle,59,0,0
mlnshiolrq,59,0,0
jywzvxuuso,59,0,0
frjlaoemmy,59,0,0
tgcerrodyv,59,0,0
axoiecxeiw,59,0,0
tbqqeisajm,59,0,0
yxdxogklib,59,0,0
zbbtvdwwva,59,0,0
puqcenedwa,59,0,1
mxssenjosj,59,0,1
gbufpklvvt,59,0,1
looockmeer,59,0,1
ohmbfzbovz,59,0,1
yztdiosixh,59,0,2
nkfzcspyxt,59,0,2
cmyyocspcg,59,0,2
inhdznzemk,59,0,3
kemzreqwst,59,0,3
hxrdreaglk,59,0,3
txivslfols,59,0,4
qnmojxlwwf,59,0,4
yikobcrtot,59,0,4
twahlunmfd,59,1,0
hgunzabscf,59,1,0
ykopynkhek,59,1,0
pasknjzhse,59,1,0
lhifueguoh,59,1,0
mnnjtmocyt,59,1,0
suwriwidys,59,1,0
keqtgntocp,59,1,0
bpgfkgzpfk,59,1,0
jdurzfcvho,59,1,0
kpwnjzxmtj,59,1,0
dcrwhxwuxu,59,1,0
ypqeqjureu,59,1,0
sxeuwdtrbu,59,1,0
xomarxxpku,59,1,0
capimpjhau,59,1,1
hvluyuczwu,59,1,1
tsiiykfbaa,59,1,1
ykmhwuaxrm,59,1,1
rktnyuousu,59,1,1
mxidkrprsf,59,1,1
qppsrysiab,59,1,2
pykodhwmor,59,1,2
xtpeurxttu,59,1,3
ybqnmqefew,59,1,3
cigahfntsd,5,0,0
uuilihzuha,5,0,0
ageiuvuxqd,5,0,0
ewucesjypy,5,0,0
eqngpuurqt,5,0,0
yentzomxeh,5,0,0
kiwybyivqu,5,0,0
klzukksxuz,5,0,0
xfzweazzde,5,0,0
yinrjllfsz,5,0,0
fcfinksevi,5,0,0
hgvhnnrjhn,5,0,0
lqdvervnxm,5,0,0
zgxallfccj,5,0,0
frkwktpblz,5,0,0
runzllshxu,5,0,0
wqyqgymrqy,5,0,0
apeauppwee,5,0,0
vuduzjhtrr,5,0,0
epdgeflslk,5,0,0
rabxcocnzq,5,0,0
rmapdmfedo,5,0,0
stadsnicda,5,0,0
uqlhbzdkhw,5,0,0
xauhchvdwn,5,0,0
aelecinngz,5,0,0
wdpkvpctrm,5,0,0
aoasncdhsq,5,0,0
qyzoykoyjx,5,0,1
aedylwurup,5,0,1
pldtkayizl,5,0,1
uqrntmhibx,5,0,1
fhvjvufrky,5,0,1
jvsppeqbae,5,0,1
ylyylwsoaz,5,0,1
bvdqpxsgwd,5,0,1
qiimmqwvoe,5,0,2
yazveinesk,5,0,2
efiptejidg,5,0,2
qaqbijvown,5,0,2
wieezvidya,5,0,2
omwyvltalf,5,0,2
ozsviktuuu,5,0,2
kjlkywveus,5,0,2
osostlhbke,5,0,2
hotkfegrhx,5,0,2
bqjfxcbqzx,5,0,2
pncwhczktl,5,0,2
okkwmqwfhy,5,0,2
icwbjemgnx,5,0,2
urpwcpcwbm,5,0,2
uawluoosxc,5,0,2
yyswvqsbyz,5,0,2
xlvhhddcwk,5,0,2
kpggzfhjpd,5,0,2
yoajurawyw,5,0,2
ztbbwbeqva,5,0,2
sjnufrbtoh,5,0,2
xmmvcvbdsr,5,0,3
idbizkaihd,5,0,3
hrhidzghjk,5,0,3
kljzlvqdrh,5,0,3
ncmrgsiutn,5,0,3
zxrbybvhdd,5,0,3
ctvesxdxle,5,0,3
frekgovpvp,5,0,3
vqfjdmpivq,5,0,3
rknirkphkv,5,0,3
qzuzzltcvq,5,0,3
cvnrwewqme,5,0,3
ucftqosucu,5,0,3
dbxpxupfuf,5,0,3
vpnisowtxv,5,0,3
sefnbfpjjf,5,0,3
jtozsrnvpp,5,0,4
kbwrubjznw,5,0,4
nlthcnspcq,5,0,4
eaapvsqpcu,5,0,4
qvuvclrhnr,5,1,0
cpfzrvrwfb,5,1,0
shczxipfpv,5,1,0
gojwnybyme,5,1,0
ujolntvmjl,5,1,0
cqjwwkufyf,5,1,0
qiiiiepmcp,5,1,0
rcidftewdh,5,1,0
dnifeodsob,5,1,0
xhsnzotwbw,5,1,0
kcssdsjqmf,5,1,0
thlainhgwu,5,1,0
sghlhjqcwg,5,1,0
elxyshnxcq,5,1,0
swxavsdgoe,5,1,0
ziwibzydvf,5,1,0
qbhrgovisw,5,1,0
bqkpamjdam,5,1,0
uhblctnlxt,5,1,0
hrogpuziwq,5,1,0
cqqtkybsjr,5,1,0
jlonhwuhlm,5,1,0
ttzalgoxlk,5,1,0
smlqttapap,5,1,0
spjuumlgll,5,1,0
tgjkliaunp,5,1,0
atwjfficqt,5,1,0
pnhxrfvshm,5,1,0
arbnuhahfl,5,1,0
ofqmgocklm,5,1,0
uxallkymbv,5,1,0
qxiocuwimq,5,1,0
ozrkwjxgth,5,1,0
thzjcdjyda,5,1,0
wfuqfcylhf,5,1,0
xijtsmldjw,5,1,0
hugwtmmkgz,5,1,0
lkxzhxoebx,5,1,0
ilzkbugttc,5,1,0
eponxtwsxs,5,1,0
pfnzseumpo,5,1,0
obbvcqxfwy,5,1,0
fwgydymoea,5,1,0
mhrlzjtond,5,1,0
zsiipgxreq,5,1,0
mkzugrtkqn,5,1,0
hoqcnoguwu,5,1,0
rlocmbtyxu,5,1,1
fpfijkzmqg,5,1,1
xfkcldaqek,5,1,1
iepzblhdgs,5,1,1
pkpbxnlfhm,5,1,1
ceabuftqmb,5,1,1
mpmjhqgkxr,5,1,1
aixfldtegc,5,1,2
jyudazjlqy,5,1,2
ioaclzxjkq,5,1,2
tdzgvkrnkc,5,1,2
xybgcyqcsh,5,1,2
egleoqowlg,5,1,2
dcizfbdoak,5,1,2
rrjgmjwmrx,5,1,2
yuehfywpft,5,1,2
yebiiljvxe,5,1,2
dydwubtqqz,5,1,2
yarsuevpgb,5,1,2
qrvfqiitps,5,1,2
kkboghzkkl,5,1,2
jnowypkiyi,5,1,2
sqavckpkmr,5,1,2
sdlbuevqvi,5,1,2
ltgncwxets,5,1,2
nwvdfdpfoy,5,1,2
xwthmsuxgs,5,1,2
cmargrgvux,5,1,2
qwgpicomxh,5,1,2
tplctiwwon,5,1,2
soysedqqum,5,1,2
nrimfastcy,5,1,2
kmtoezdotx,5,1,2
tvmjpvllvr,5,1,2
srtvlqxlgv,5,1,2
llpujavkfq,5,1,2
ycbfqheyuc,5,1,2
fsxhdusjyu,5,1,2
inuvsgocuq,5,1,2
vkdmeerdmg,5,1,2
xykwnmrxgu,5,1,2
gksyttpnjm,5,1,2
cmcrmpjnkp,5,1,2
mqyesrgjti,5,1,3
ypflqofann,5,1,3
ntljismzxq,5,1,3
nrgqhmqseh,5,1,3
xvmflgshsf,5,1,3
scgolxprvh,5,1,3
vtfyrzktfh,5,1,3
kgzwwfczsd,5,1,3
pufluvqqnf,5,1,3
qpxkgogutk,5,1,3
cgyjsjikqn,5,1,3
wvxdeuljuq,5,1,3
zftwoqxgkn,5,1,3
reyfzemgwn,5,1,3
kihitmcywn,5,1,4
zjucechhzg,5,1,4
ixyxzszgob,5,1,4
dbgbpfqooz,5,1,4
afsmzvskbd,5,1,4
mrgvobjtme,5,1,4
ovuglqtocz,5,1,4
lozyplrvwj,5,1,4
nkpbjjumhe,5,1,4
oewyvhqspu,5,1,4
gfcqdbypsr,5,1,4
gvsyyusprw,5,1,4
aolimomohe,5,1,4
bhqvjfkhem,5,1,4
srdwzmljnn,60,0,0
bhbsyritnu,60,0,0
vcmwpqbysb,60,0,0
rhiuqfdpig,60,0,0
hcklenmtho,60,0,0
vbqzlhjbem,60,0,0
biyyimwemd,60,0,0
ehdlclyson,60,0,0
hvpixumlkp,60,0,0
wzwiygzmpb,60,0,0
igvhygqnjz,60,0,0
uvafrwjphl,60,0,0
siqgmdpbpl,60,0,0
ndpzauqqxv,60,0,0
pjupdscynv,60,0,0
ukfjhlnbmq,60,0,0
ocndhmrprx,60,0,0
fyeuhgptwk,60,0,0
ithsazormo,60,0,0
mxxxobvwbl,60,0,0
hbylqrchbe,60,0,0
dcugjwkvmd,60,0,0
